,STATION,DATE,TIME,ENTRIES,NEW_ENTRIES
416,72 ST-2 AVE,1/11/2017,8:00:00,119713292,1560
417,72 ST-2 AVE,1/11/2017,12:00:00,119665057,3845
418,72 ST-2 AVE,1/11/2017,16:00:00,119714813,5016
419,72 ST-2 AVE,1/11/2017,20:00:00,117535128,4439
420,72 ST-2 AVE,1/12/2017,0:00:00,119735833,2296
421,72 ST-2 AVE,1/12/2017,4:00:00,119736003,170
422,72 ST-2 AVE,1/12/2017,8:00:00,119737521,1518
423,72 ST-2 AVE,1/12/2017,12:00:00,119682019,3938
424,72 ST-2 AVE,1/12/2017,16:00:00,119748924,5035
425,72 ST-2 AVE,1/12/2017,20:00:00,117557805,4833
426,72 ST-2 AVE,1/13/2017,0:00:00,119760583,2438
427,72 ST-2 AVE,1/13/2017,4:00:00,119760750,167
428,72 ST-2 AVE,1/13/2017,8:00:00,119762153,1403
429,72 ST-2 AVE,1/13/2017,12:00:00,119699651,4067
430,72 ST-2 AVE,1/13/2017,16:00:00,119774141,5504
431,72 ST-2 AVE,1/13/2017,20:00:00,117587020,5538
432,72 ST-2 AVE,1/14/2017,0:00:00,119785957,2643
433,72 ST-2 AVE,1/14/2017,4:00:00,119786254,297
434,72 ST-2 AVE,1/14/2017,8:00:00,119786598,344
435,72 ST-2 AVE,1/14/2017,12:00:00,119789140,2542
436,72 ST-2 AVE,1/14/2017,16:00:00,119748238,3546
437,72 ST-2 AVE,1/14/2017,20:00:00,119797766,4179
438,72 ST-2 AVE,1/15/2017,0:00:00,119799778,2012
439,72 ST-2 AVE,1/15/2017,4:00:00,119800057,279
440,72 ST-2 AVE,1/15/2017,8:00:00,119800305,248
441,72 ST-2 AVE,1/15/2017,12:00:00,119802203,1898
442,72 ST-2 AVE,1/15/2017,16:00:00,119806268,4065
443,72 ST-2 AVE,1/15/2017,20:00:00,119809814,3546
444,72 ST-2 AVE,1/16/2017,0:00:00,119811303,1489
445,72 ST-2 AVE,1/16/2017,4:00:00,119811453,150
446,72 ST-2 AVE,1/16/2017,8:00:00,119812017,564
447,72 ST-2 AVE,1/16/2017,12:00:00,119815285,3268
448,72 ST-2 AVE,1/16/2017,16:00:00,119768970,3723
449,72 ST-2 AVE,1/16/2017,20:00:00,119825186,5287
450,72 ST-2 AVE,1/17/2017,0:00:00,119826942,1756
451,72 ST-2 AVE,1/17/2017,4:00:00,119827069,127
452,72 ST-2 AVE,1/17/2017,8:00:00,119828728,1659
453,72 ST-2 AVE,1/17/2017,12:00:00,119745580,4165
454,72 ST-2 AVE,1/17/2017,16:00:00,119840081,4936
455,72 ST-2 AVE,1/17/2017,20:00:00,117626359,5644
456,72 ST-2 AVE,1/18/2017,0:00:00,119851784,2254
457,72 ST-2 AVE,1/18/2017,4:00:00,119851930,146
458,72 ST-2 AVE,1/18/2017,8:00:00,119853630,1700
459,72 ST-2 AVE,1/18/2017,12:00:00,119763856,4230
460,72 ST-2 AVE,1/18/2017,16:00:00,119865262,5191
461,72 ST-2 AVE,1/18/2017,20:00:00,117619581,4687
462,72 ST-2 AVE,1/19/2017,0:00:00,119876731,2332
463,72 ST-2 AVE,1/19/2017,4:00:00,119876906,175
464,72 ST-2 AVE,1/19/2017,8:00:00,119878591,1685
465,72 ST-2 AVE,1/19/2017,12:00:00,119782027,4213
466,72 ST-2 AVE,1/19/2017,16:00:00,119890486,5312
467,72 ST-2 AVE,1/19/2017,20:00:00,117633136,5145
468,72 ST-2 AVE,1/20/2017,0:00:00,119903083,2541
469,72 ST-2 AVE,1/20/2017,4:00:00,119903255,172
470,72 ST-2 AVE,1/20/2017,8:00:00,119904780,1525
471,72 ST-2 AVE,1/20/2017,12:00:00,119800730,3945
472,72 ST-2 AVE,1/20/2017,16:00:00,119916361,5414
473,72 ST-2 AVE,1/20/2017,20:00:00,117671484,5638
474,72 ST-2 AVE,1/21/2017,0:00:00,119928612,2943
475,72 ST-2 AVE,1/21/2017,4:00:00,119928940,328
476,72 ST-2 AVE,1/21/2017,8:00:00,119929309,369
477,72 ST-2 AVE,1/21/2017,12:00:00,119931880,2571
478,72 ST-2 AVE,1/21/2017,16:00:00,119866088,3976
479,72 ST-2 AVE,1/21/2017,20:00:00,119870588,4500
480,72 ST-2 AVE,1/22/2017,0:00:00,119944662,2419
481,72 ST-2 AVE,1/22/2017,4:00:00,119944989,327
482,72 ST-2 AVE,1/22/2017,8:00:00,119945243,254
483,72 ST-2 AVE,1/22/2017,12:00:00,119947104,1861
484,72 ST-2 AVE,1/22/2017,16:00:00,119930880,3716
485,72 ST-2 AVE,1/22/2017,20:00:00,119954185,3365
486,72 ST-2 AVE,1/23/2017,0:00:00,119955530,1345
487,72 ST-2 AVE,1/23/2017,4:00:00,119955630,100
488,72 ST-2 AVE,1/23/2017,8:00:00,119957258,1628
489,72 ST-2 AVE,1/23/2017,12:00:00,119837592,4146
490,72 ST-2 AVE,1/23/2017,16:00:00,119968452,4798
491,72 ST-2 AVE,1/23/2017,20:00:00,117674372,4391
492,72 ST-2 AVE,1/24/2017,0:00:00,119979289,1997
493,72 ST-2 AVE,1/24/2017,4:00:00,119979497,208
494,72 ST-2 AVE,1/24/2017,8:00:00,119981282,1785
495,72 ST-2 AVE,1/24/2017,12:00:00,119855772,4448
496,72 ST-2 AVE,1/24/2017,16:00:00,119993002,4849
497,72 ST-2 AVE,1/24/2017,20:00:00,117687627,5006
498,72 ST-2 AVE,1/25/2017,0:00:00,120005294,2377
499,72 ST-2 AVE,1/25/2017,4:00:00,120005497,203
500,72 ST-2 AVE,1/25/2017,8:00:00,120007195,1698
501,72 ST-2 AVE,1/25/2017,12:00:00,119874887,4479
502,72 ST-2 AVE,1/25/2017,16:00:00,120019549,5460
503,72 ST-2 AVE,1/25/2017,20:00:00,117701547,5049
504,72 ST-2 AVE,1/26/2017,0:00:00,120031969,2485
505,72 ST-2 AVE,1/26/2017,4:00:00,120032185,216
506,72 ST-2 AVE,1/26/2017,8:00:00,120033830,1645
507,72 ST-2 AVE,1/26/2017,12:00:00,119894294,4372
508,72 ST-2 AVE,1/26/2017,16:00:00,120046008,5294
509,72 ST-2 AVE,1/26/2017,20:00:00,117715256,5085
510,72 ST-2 AVE,1/27/2017,0:00:00,120058317,2642
511,72 ST-2 AVE,1/27/2017,4:00:00,120058562,245
512,72 ST-2 AVE,1/27/2017,8:00:00,120060071,1509
513,72 ST-2 AVE,1/27/2017,12:00:00,119913288,4253
514,72 ST-2 AVE,1/27/2017,16:00:00,120072197,5608
515,72 ST-2 AVE,1/27/2017,20:00:00,117764349,5835
516,72 ST-2 AVE,1/28/2017,0:00:00,120084879,3068
517,72 ST-2 AVE,1/28/2017,4:00:00,120085229,350
518,72 ST-2 AVE,1/28/2017,8:00:00,120085576,347
519,72 ST-2 AVE,1/28/2017,12:00:00,120088408,2832
520,72 ST-2 AVE,1/28/2017,16:00:00,119996029,4021
521,72 ST-2 AVE,1/28/2017,20:00:00,120000188,4159
522,72 ST-2 AVE,1/29/2017,0:00:00,120101148,2532
523,72 ST-2 AVE,1/29/2017,4:00:00,120101500,352
524,72 ST-2 AVE,1/29/2017,8:00:00,120101734,234
525,72 ST-2 AVE,1/29/2017,12:00:00,120103809,2075
526,72 ST-2 AVE,1/29/2017,16:00:00,120007577,3310
527,72 ST-2 AVE,1/29/2017,20:00:00,120111424,3395
528,72 ST-2 AVE,1/30/2017,0:00:00,120112935,1511
529,72 ST-2 AVE,1/30/2017,4:00:00,120113050,115
530,72 ST-2 AVE,1/30/2017,8:00:00,120114662,1612
531,72 ST-2 AVE,1/30/2017,12:00:00,119951047,4249
532,72 ST-2 AVE,1/30/2017,16:00:00,120126424,5171
533,72 ST-2 AVE,1/30/2017,20:00:00,117796693,5695
534,72 ST-2 AVE,1/31/2017,0:00:00,120138356,2403
535,72 ST-2 AVE,1/31/2017,4:00:00,120138527,171
536,72 ST-2 AVE,1/31/2017,8:00:00,120140324,1797
537,72 ST-2 AVE,1/31/2017,12:00:00,119886082,3920
538,72 ST-2 AVE,1/31/2017,16:00:00,120152540,4917
539,72 ST-2 AVE,1/31/2017,20:00:00,117772306,5190
540,72 ST-2 AVE,2/1/2017,0:00:00,120165061,2466
541,72 ST-2 AVE,2/1/2017,4:00:00,120165272,211
542,72 ST-2 AVE,2/1/2017,8:00:00,120167064,1792
543,72 ST-2 AVE,2/1/2017,12:00:00,119990129,4473
544,72 ST-2 AVE,2/1/2017,16:00:00,120179297,5310
545,72 ST-2 AVE,2/1/2017,20:00:00,117786346,5270
546,72 ST-2 AVE,2/2/2017,0:00:00,120192277,2769
547,72 ST-2 AVE,2/2/2017,4:00:00,120192488,211
548,72 ST-2 AVE,2/2/2017,8:00:00,120194197,1709
549,72 ST-2 AVE,2/2/2017,12:00:00,120010349,4622
550,72 ST-2 AVE,2/2/2017,16:00:00,120206664,5478
551,72 ST-2 AVE,2/2/2017,20:00:00,117800889,5290
552,72 ST-2 AVE,2/3/2017,0:00:00,120219774,2827
553,72 ST-2 AVE,2/3/2017,4:00:00,120220002,228
554,72 ST-2 AVE,2/3/2017,8:00:00,120221598,1596
555,72 ST-2 AVE,2/3/2017,12:00:00,120030296,4374
556,72 ST-2 AVE,2/3/2017,16:00:00,120136392,4908
557,72 ST-2 AVE,2/3/2017,20:00:00,117815263,5285
558,72 ST-2 AVE,2/4/2017,0:00:00,120247259,3047
559,72 ST-2 AVE,2/4/2017,4:00:00,120247644,385
560,72 ST-2 AVE,2/4/2017,8:00:00,120248012,368
561,72 ST-2 AVE,2/4/2017,12:00:00,120250708,2696
562,72 ST-2 AVE,2/4/2017,16:00:00,120130579,3768
563,72 ST-2 AVE,2/4/2017,20:00:00,120134322,3743
564,72 ST-2 AVE,2/5/2017,0:00:00,120262457,2399
565,72 ST-2 AVE,2/5/2017,4:00:00,120262807,350
566,72 ST-2 AVE,2/5/2017,8:00:00,120263064,257
567,72 ST-2 AVE,2/5/2017,12:00:00,120265087,2023
568,72 ST-2 AVE,2/5/2017,16:00:00,120268678,3591
569,72 ST-2 AVE,2/5/2017,20:00:00,120272044,3366
570,72 ST-2 AVE,2/6/2017,0:00:00,120274077,2033
571,72 ST-2 AVE,2/6/2017,4:00:00,120274228,151
572,72 ST-2 AVE,2/6/2017,8:00:00,120275825,1597
573,72 ST-2 AVE,2/6/2017,12:00:00,120068536,4305
574,72 ST-2 AVE,2/6/2017,16:00:00,120287561,5077
575,72 ST-2 AVE,2/6/2017,20:00:00,117843685,4941
576,72 ST-2 AVE,2/7/2017,0:00:00,120299741,2459
577,72 ST-2 AVE,2/7/2017,4:00:00,120299916,175
578,72 ST-2 AVE,2/7/2017,8:00:00,120301744,1828
579,72 ST-2 AVE,2/7/2017,12:00:00,120088181,4751
580,72 ST-2 AVE,2/7/2017,16:00:00,120205261,4448
581,72 ST-2 AVE,2/7/2017,20:00:00,117858086,5353
582,72 ST-2 AVE,2/8/2017,0:00:00,120327209,2480
583,72 ST-2 AVE,2/8/2017,4:00:00,120327418,209
584,72 ST-2 AVE,2/8/2017,8:00:00,120329189,1771
585,72 ST-2 AVE,2/8/2017,12:00:00,120108272,4526
586,72 ST-2 AVE,2/8/2017,16:00:00,120341597,5546
587,72 ST-2 AVE,2/8/2017,20:00:00,120042592,6191
588,72 ST-2 AVE,2/9/2017,0:00:00,120354568,2653
589,72 ST-2 AVE,2/9/2017,4:00:00,120354786,218
590,72 ST-2 AVE,2/9/2017,8:00:00,120356110,1324
591,72 ST-2 AVE,2/9/2017,12:00:00,120218219,4158
592,72 ST-2 AVE,2/9/2017,16:00:00,120365543,4231
593,72 ST-2 AVE,2/9/2017,20:00:00,120254044,5327
594,72 ST-2 AVE,2/10/2017,0:00:00,120373908,1899
595,72 ST-2 AVE,2/10/2017,4:00:00,120374081,173
596,72 ST-2 AVE,2/10/2017,8:00:00,120375876,1795
597,72 ST-2 AVE,2/10/2017,12:00:00,120143550,4908
598,72 ST-2 AVE,2/10/2017,16:00:00,120268548,4848
599,72 ST-2 AVE,2/10/2017,20:00:00,117897726,5682
600,72 ST-2 AVE,2/11/2017,0:00:00,120402333,3018
601,72 ST-2 AVE,2/11/2017,4:00:00,120402736,403
602,72 ST-2 AVE,2/11/2017,8:00:00,120403083,347
603,72 ST-2 AVE,2/11/2017,12:00:00,120405798,2715
604,72 ST-2 AVE,2/11/2017,16:00:00,120259818,3855
605,72 ST-2 AVE,2/11/2017,20:00:00,120264498,4680
606,72 ST-2 AVE,2/12/2017,0:00:00,120418975,2645
607,72 ST-2 AVE,2/12/2017,4:00:00,120419388,413
608,72 ST-2 AVE,2/12/2017,8:00:00,120419626,238
609,72 ST-2 AVE,2/12/2017,12:00:00,120421539,1913
610,72 ST-2 AVE,2/12/2017,16:00:00,120425016,3477
611,72 ST-2 AVE,2/12/2017,20:00:00,120428002,2986
612,72 ST-2 AVE,2/13/2017,0:00:00,120429382,1380
613,72 ST-2 AVE,2/13/2017,4:00:00,120429498,116
614,72 ST-2 AVE,2/13/2017,8:00:00,120431278,1780
615,72 ST-2 AVE,2/13/2017,12:00:00,120182758,4616
616,72 ST-2 AVE,2/13/2017,16:00:00,120443264,5136
617,72 ST-2 AVE,2/13/2017,20:00:00,117926927,5065
618,72 ST-2 AVE,2/14/2017,0:00:00,120455599,2443
619,72 ST-2 AVE,2/14/2017,4:00:00,120455792,193
620,72 ST-2 AVE,2/14/2017,8:00:00,120457676,1884
621,72 ST-2 AVE,2/14/2017,12:00:00,120072496,3752
622,72 ST-2 AVE,2/14/2017,16:00:00,120339296,4607
623,72 ST-2 AVE,2/14/2017,20:00:00,117941598,5663
624,72 ST-2 AVE,2/15/2017,0:00:00,120483493,2547
625,72 ST-2 AVE,2/15/2017,4:00:00,120483765,272
626,72 ST-2 AVE,2/15/2017,8:00:00,120485622,1857
627,72 ST-2 AVE,2/15/2017,12:00:00,120223261,4673
628,72 ST-2 AVE,2/15/2017,16:00:00,120363265,4741
629,72 ST-2 AVE,2/15/2017,20:00:00,117956208,5388
630,72 ST-2 AVE,2/16/2017,0:00:00,120511403,2736
631,72 ST-2 AVE,2/16/2017,4:00:00,120511591,188
632,72 ST-2 AVE,2/16/2017,8:00:00,120513438,1847
633,72 ST-2 AVE,2/16/2017,12:00:00,120105554,3831
634,72 ST-2 AVE,2/16/2017,16:00:00,120386899,4711
635,72 ST-2 AVE,2/16/2017,20:00:00,117970756,5332
636,72 ST-2 AVE,2/17/2017,0:00:00,120539401,2813
637,72 ST-2 AVE,2/17/2017,4:00:00,120539604,203
638,72 ST-2 AVE,2/17/2017,8:00:00,120541174,1570
639,72 ST-2 AVE,2/17/2017,12:00:00,120264385,4552
640,72 ST-2 AVE,2/17/2017,16:00:00,120379336,5151
641,72 ST-2 AVE,2/17/2017,20:00:00,117985460,5173
642,72 ST-2 AVE,2/18/2017,0:00:00,120566575,2874
643,72 ST-2 AVE,2/18/2017,4:00:00,120566869,294
644,72 ST-2 AVE,2/18/2017,8:00:00,120567242,373
645,72 ST-2 AVE,2/18/2017,12:00:00,120569810,2568
646,72 ST-2 AVE,2/18/2017,16:00:00,120574189,4379
647,72 ST-2 AVE,2/18/2017,20:00:00,120578482,4293
648,72 ST-2 AVE,2/19/2017,0:00:00,120580672,2190
649,72 ST-2 AVE,2/19/2017,4:00:00,120580992,320
650,72 ST-2 AVE,2/19/2017,8:00:00,120581224,232
651,72 ST-2 AVE,2/19/2017,12:00:00,120583385,2161
652,72 ST-2 AVE,2/19/2017,16:00:00,120587192,3807
653,72 ST-2 AVE,2/19/2017,20:00:00,120590458,3266
654,72 ST-2 AVE,2/20/2017,0:00:00,120591864,1406
655,72 ST-2 AVE,2/20/2017,4:00:00,120592037,173
656,72 ST-2 AVE,2/20/2017,8:00:00,120592573,536
657,72 ST-2 AVE,2/20/2017,12:00:00,120595702,3129
658,72 ST-2 AVE,2/20/2017,16:00:00,120599827,4125
659,72 ST-2 AVE,2/20/2017,20:00:00,120604601,4774
660,72 ST-2 AVE,2/21/2017,0:00:00,120606333,1732
661,72 ST-2 AVE,2/21/2017,4:00:00,120606495,162
662,72 ST-2 AVE,2/21/2017,8:00:00,120608072,1577
663,72 ST-2 AVE,2/21/2017,12:00:00,120429314,5343
664,72 ST-2 AVE,2/21/2017,16:00:00,120619769,5054
665,72 ST-2 AVE,2/21/2017,20:00:00,118092234,5792
666,72 ST-2 AVE,2/22/2017,0:00:00,120631754,2403
667,72 ST-2 AVE,2/22/2017,4:00:00,120631941,187
668,72 ST-2 AVE,2/22/2017,8:00:00,120633573,1632
669,72 ST-2 AVE,2/22/2017,12:00:00,120175864,3789
670,72 ST-2 AVE,2/22/2017,16:00:00,120645818,5235
671,72 ST-2 AVE,2/22/2017,20:00:00,118062519,5118
672,72 ST-2 AVE,2/23/2017,0:00:00,120658548,2592
673,72 ST-2 AVE,2/23/2017,4:00:00,120658772,224
674,72 ST-2 AVE,2/23/2017,8:00:00,120660399,1627
675,72 ST-2 AVE,2/23/2017,12:00:00,120351373,4448
676,72 ST-2 AVE,2/23/2017,16:00:00,120672471,5299
677,72 ST-2 AVE,2/23/2017,20:00:00,118003934,5022
678,72 ST-2 AVE,2/24/2017,0:00:00,120612721,2828
679,72 ST-2 AVE,2/24/2017,4:00:00,120612963,242
680,72 ST-2 AVE,2/24/2017,8:00:00,120614416,1453
681,72 ST-2 AVE,2/24/2017,12:00:00,120373092,4727
682,72 ST-2 AVE,2/24/2017,16:00:00,120626336,5895
683,72 ST-2 AVE,2/24/2017,20:00:00,118017326,4880
684,72 ST-2 AVE,2/25/2017,0:00:00,120638628,2889
685,72 ST-2 AVE,2/25/2017,4:00:00,120638953,325
686,72 ST-2 AVE,2/25/2017,8:00:00,120639395,442
687,72 ST-2 AVE,2/25/2017,12:00:00,120642292,2746
688,72 ST-2 AVE,2/25/2017,16:00:00,120444991,3642
689,72 ST-2 AVE,2/25/2017,20:00:00,120448603,3612
690,72 ST-2 AVE,2/26/2017,0:00:00,120653448,2088
691,72 ST-2 AVE,2/26/2017,4:00:00,120653787,339
692,72 ST-2 AVE,2/26/2017,8:00:00,120654062,275
693,72 ST-2 AVE,2/26/2017,12:00:00,120656317,2255
694,72 ST-2 AVE,2/26/2017,16:00:00,120660255,3938
695,72 ST-2 AVE,2/26/2017,20:00:00,120663512,3257
696,72 ST-2 AVE,2/27/2017,0:00:00,120664868,1356
697,72 ST-2 AVE,2/27/2017,4:00:00,120665041,173
698,72 ST-2 AVE,2/27/2017,8:00:00,120666800,1759
699,72 ST-2 AVE,2/27/2017,12:00:00,120335799,4543
700,72 ST-2 AVE,2/27/2017,16:00:00,120678868,5308
701,72 ST-2 AVE,2/27/2017,20:00:00,118046265,4805
702,72 ST-2 AVE,2/28/2017,0:00:00,120691300,2478
703,72 ST-2 AVE,2/28/2017,4:00:00,120691481,181
704,72 ST-2 AVE,2/28/2017,8:00:00,120693331,1850
705,72 ST-2 AVE,2/28/2017,12:00:00,120355545,4544
706,72 ST-2 AVE,2/28/2017,16:00:00,120493338,4714
707,72 ST-2 AVE,2/28/2017,20:00:00,118110784,5679
708,77 ST,1/1/2017,0:00:00,1186714,0
709,77 ST,1/1/2017,4:00:00,239231385,1467
710,77 ST,1/1/2017,8:00:00,239231734,349
711,77 ST,1/1/2017,12:00:00,239233011,1277
712,77 ST,1/1/2017,16:00:00,239236018,3007
713,77 ST,1/1/2017,20:00:00,239239035,3017
714,77 ST,1/2/2017,0:00:00,239240638,1603
715,77 ST,1/2/2017,4:00:00,239240911,273
716,77 ST,1/2/2017,8:00:00,239241311,400
717,77 ST,1/2/2017,12:00:00,239243254,1943
718,77 ST,1/2/2017,16:00:00,239248301,5047
719,77 ST,1/2/2017,20:00:00,239254322,6021
720,77 ST,1/3/2017,0:00:00,239256549,2227
721,77 ST,1/3/2017,4:00:00,239256798,249
722,77 ST,1/3/2017,8:00:00,239258912,2114
723,77 ST,1/3/2017,12:00:00,76294527,4352
724,77 ST,1/3/2017,16:00:00,215077271,5854
725,77 ST,1/3/2017,20:00:00,26705946,3122
726,77 ST,1/4/2017,0:00:00,239288094,2912
727,77 ST,1/4/2017,4:00:00,239288393,299
728,77 ST,1/4/2017,8:00:00,239290433,2040
729,77 ST,1/4/2017,12:00:00,75021009,4191
730,77 ST,1/4/2017,16:00:00,215100950,5817
731,77 ST,1/4/2017,20:00:00,26713992,3136
732,77 ST,1/5/2017,0:00:00,239319676,3220
733,77 ST,1/5/2017,4:00:00,239320028,352
734,77 ST,1/5/2017,8:00:00,239322101,2073
735,77 ST,1/5/2017,12:00:00,76334940,4348
736,77 ST,1/5/2017,16:00:00,215124564,5645
737,77 ST,1/5/2017,20:00:00,26722365,3311
738,77 ST,1/6/2017,0:00:00,239351555,3309
739,77 ST,1/6/2017,4:00:00,239351909,354
740,77 ST,1/6/2017,8:00:00,239353763,1854
741,77 ST,1/6/2017,12:00:00,76355193,4136
742,77 ST,1/6/2017,16:00:00,215148542,5953
743,77 ST,1/6/2017,20:00:00,40281643,3796
744,77 ST,1/7/2017,0:00:00,239382668,3647
745,77 ST,1/7/2017,4:00:00,239383207,539
746,77 ST,1/7/2017,8:00:00,239383617,410
747,77 ST,1/7/2017,12:00:00,239385665,2048
748,77 ST,1/7/2017,16:00:00,239389889,4224
749,77 ST,1/7/2017,20:00:00,239395844,5955
750,77 ST,1/8/2017,0:00:00,239398732,2888
751,77 ST,1/8/2017,4:00:00,239399241,509
752,77 ST,1/8/2017,8:00:00,239399571,330
753,77 ST,1/8/2017,12:00:00,239401061,1490
754,77 ST,1/8/2017,16:00:00,239404693,3632
755,77 ST,1/8/2017,20:00:00,239408727,4034
756,77 ST,1/9/2017,0:00:00,239410850,2123
757,77 ST,1/9/2017,4:00:00,239411087,237
758,77 ST,1/9/2017,8:00:00,239413101,2014
759,77 ST,1/9/2017,12:00:00,76393561,4231
760,77 ST,1/9/2017,16:00:00,239426837,6644
761,77 ST,1/9/2017,20:00:00,40664589,3802
762,77 ST,1/10/2017,0:00:00,239439897,2861
763,77 ST,1/10/2017,4:00:00,239440184,287
764,77 ST,1/10/2017,8:00:00,239442207,2023
765,77 ST,1/10/2017,12:00:00,61244995,3365
766,77 ST,1/10/2017,16:00:00,239456819,7210
767,77 ST,1/10/2017,20:00:00,26754860,3281
768,77 ST,1/11/2017,0:00:00,239470881,3086
769,77 ST,1/11/2017,4:00:00,239471193,312
770,77 ST,1/11/2017,8:00:00,239473173,1980
771,77 ST,1/11/2017,12:00:00,76432715,4195
772,77 ST,1/11/2017,16:00:00,230358787,6437
773,77 ST,1/11/2017,20:00:00,26763060,3145
774,77 ST,1/12/2017,0:00:00,239501935,3382
775,77 ST,1/12/2017,4:00:00,239502269,334
776,77 ST,1/12/2017,8:00:00,239504182,1913
777,77 ST,1/12/2017,12:00:00,76452208,3972
778,77 ST,1/12/2017,16:00:00,230385330,6004
779,77 ST,1/12/2017,20:00:00,55508583,4718
780,77 ST,1/13/2017,0:00:00,239531547,3222
781,77 ST,1/13/2017,4:00:00,239531895,348
782,77 ST,1/13/2017,8:00:00,239533662,1767
783,77 ST,1/13/2017,12:00:00,76471146,4195
784,77 ST,1/13/2017,16:00:00,230411886,6720
785,77 ST,1/13/2017,20:00:00,55521538,4445
786,77 ST,1/14/2017,0:00:00,239561832,3292
787,77 ST,1/14/2017,4:00:00,239562319,487
788,77 ST,1/14/2017,8:00:00,239562706,387
789,77 ST,1/14/2017,12:00:00,239564695,1989
790,77 ST,1/14/2017,16:00:00,239569014,4319
791,77 ST,1/14/2017,20:00:00,239574458,5444
792,77 ST,1/15/2017,0:00:00,239577124,2666
793,77 ST,1/15/2017,4:00:00,239577556,432
794,77 ST,1/15/2017,8:00:00,239577850,294
795,77 ST,1/15/2017,12:00:00,239579273,1423
796,77 ST,1/15/2017,16:00:00,239582896,3623
797,77 ST,1/15/2017,20:00:00,239587063,4167
798,77 ST,1/16/2017,0:00:00,239588945,1882
799,77 ST,1/16/2017,4:00:00,239589237,292
800,77 ST,1/16/2017,8:00:00,239589847,610
801,77 ST,1/16/2017,12:00:00,239592980,3133
802,77 ST,1/16/2017,16:00:00,239598413,5433
803,77 ST,1/16/2017,20:00:00,239604919,6506
804,77 ST,1/17/2017,0:00:00,239607359,2440
805,77 ST,1/17/2017,4:00:00,239607623,264
806,77 ST,1/17/2017,8:00:00,239609689,2066
807,77 ST,1/17/2017,12:00:00,76519512,4195
808,77 ST,1/17/2017,16:00:00,230478676,6210
809,77 ST,1/17/2017,20:00:00,55553916,4692
810,77 ST,1/18/2017,0:00:00,239637176,3139
811,77 ST,1/18/2017,4:00:00,239637455,279
812,77 ST,1/18/2017,8:00:00,239639470,2015
813,77 ST,1/18/2017,12:00:00,76538572,4197
814,77 ST,1/18/2017,16:00:00,230505059,6431
815,77 ST,1/18/2017,20:00:00,55567053,4803
816,77 ST,1/19/2017,0:00:00,239667644,3170
817,77 ST,1/19/2017,4:00:00,239667966,322
818,77 ST,1/19/2017,8:00:00,239669926,1960
819,77 ST,1/19/2017,12:00:00,76558032,4216
820,77 ST,1/19/2017,16:00:00,224539653,6478
821,77 ST,1/19/2017,20:00:00,26815650,3109
822,77 ST,1/20/2017,0:00:00,239698370,3298
823,77 ST,1/20/2017,4:00:00,239698720,350
824,77 ST,1/20/2017,8:00:00,239700504,1784
825,77 ST,1/20/2017,12:00:00,76577575,3976
826,77 ST,1/20/2017,16:00:00,230558533,6692
827,77 ST,1/20/2017,20:00:00,55593427,4531
828,77 ST,1/21/2017,0:00:00,239728051,3189
829,77 ST,1/21/2017,4:00:00,239728519,468
830,77 ST,1/21/2017,8:00:00,239728930,411
831,77 ST,1/21/2017,12:00:00,239731859,2929
832,77 ST,1/21/2017,16:00:00,239737587,5728
833,77 ST,1/21/2017,20:00:00,239742785,5198
834,77 ST,1/22/2017,0:00:00,239745287,2502
835,77 ST,1/22/2017,4:00:00,239745724,437
836,77 ST,1/22/2017,8:00:00,239746026,302
837,77 ST,1/22/2017,12:00:00,226169572,1346
838,77 ST,1/22/2017,16:00:00,239750690,3318
839,77 ST,1/22/2017,20:00:00,239754126,3436
840,77 ST,1/23/2017,0:00:00,239755855,1729
841,77 ST,1/23/2017,4:00:00,239756049,194
842,77 ST,1/23/2017,8:00:00,239757989,1940
843,77 ST,1/23/2017,12:00:00,85776196,4962
844,77 ST,1/23/2017,16:00:00,239771655,6854
845,77 ST,1/23/2017,20:00:00,56859151,5333
846,77 ST,1/24/2017,0:00:00,239783484,2560
847,77 ST,1/24/2017,4:00:00,239783758,274
848,77 ST,1/24/2017,8:00:00,239785797,2039
849,77 ST,1/24/2017,12:00:00,76631704,4117
850,77 ST,1/24/2017,16:00:00,230632962,6134
851,77 ST,1/24/2017,20:00:00,26847275,3094
852,77 ST,1/25/2017,0:00:00,239813078,2909
853,77 ST,1/25/2017,4:00:00,239813359,281
854,77 ST,1/25/2017,8:00:00,239815286,1927
855,77 ST,1/25/2017,12:00:00,76650729,4130
856,77 ST,1/25/2017,16:00:00,239829046,6483
857,77 ST,1/25/2017,20:00:00,55643025,4772
858,77 ST,1/26/2017,0:00:00,239842439,3098
859,77 ST,1/26/2017,4:00:00,239842739,300
860,77 ST,1/26/2017,8:00:00,239844575,1836
861,77 ST,1/26/2017,12:00:00,76669334,4123
862,77 ST,1/26/2017,16:00:00,230684581,6205
863,77 ST,1/26/2017,20:00:00,26863254,3010
864,77 ST,1/27/2017,0:00:00,239872391,3155
865,77 ST,1/27/2017,4:00:00,239872690,299
866,77 ST,1/27/2017,8:00:00,239874370,1680
867,77 ST,1/27/2017,12:00:00,66089105,3824
868,77 ST,1/27/2017,16:00:00,220111295,6189
869,77 ST,1/27/2017,20:00:00,55668665,4551
870,77 ST,1/28/2017,0:00:00,239902138,3555
871,77 ST,1/28/2017,4:00:00,239902631,493
